episodio,fecha_emision,guion,arte,animacion,direccion,tv_rating,rank,n de paginas,rating_imdb,votes_imdb,puntuacion_MAL,votos_MAL
896,"['August 4, 2019']",['Atsuhiro Tomioka'],['Miho Shiraishi'],['Shigefumi Shingaki'],['Hiroyuki Satō'],4.2 (Both),6 (Original)5 (Rerun),0.0,5.7,945.0,7.4,238
897,"['August 11, 2019']",['Tomohiro Nakayama'],['Toshinori Iino'],"['Eisaku Inoue', 'Kimitaka Itō']",['Satoshi Itō'],5.2 (Original)4.6 (Rerun),6 (Original)5 (Rerun),11.0,8.8,2673.0,9.2,343
898,"['August 18, 2019']",['Shinzō Fujita'],"['Natsuko Tosugi', 'Yū Saitō']",['Masahiro Shimanuki'],['Yasunori Koyama'],4.2 (Original)3.7 (Rerun),4 (Original)7 (Rerun),9.0,8.6,2072.0,8.2,327
899,"['August 25, 2019']",['Akiko Inoue'],['Toshinori Iino'],['Toshio Deguchi'],['Yusuke Suzuki'],4.6 (Original)3.6 (Rerun),6 (Original)9 (Rerun),8.0,9.1,3268.0,9.0,327
900,"['September 1, 2019']",['Shōji Yonemura'],['Guo Wei Huang'],['Kenji Yokoyama'],['Tasuku Shimaya'],6.2 (Original)4.1 (Rerun),6 (Original)5 (Rerun),11.0,8.6,2020.0,8.6,761
901,"['September 8, 2019']",['Jin Tanaka'],"['Guo Wei Huang', 'Midori Tanaka']",['Kazuya Hisada'],['Satoshi Itō'],5.6,5,9.0,7.6,1234.0,8.4,382
902,"['September 15, 2019']",['Tomohiro Nakayama'],['Yū Saitō'],['Masahiro Kitazaki'],['Katsumi Tokoro'],4.7,5,12.0,7.5,1204.0,8.2,352
903,"['September 22, 2019']",['Ryo Yamazaki'],['Sadaaki Honma'],['Shūichi Itō'],['Yusuke Suzuki'],5.4,3,9.0,7.1,1164.0,8.0,342
904,"['September 29, 2019']",['Shinzō Fujita'],"['Midori Tanaka', 'Tongnian Chen']",['Masayuki Takagi'],['Masahiro Hosoda'],5.7,3,7.0,7.0,1118.0,7.4,331
905,"['October 6, 2019']",['Akiko Inoue'],['Guo Wei Huang'],['Masahiro Shimanuki'],['Tasuku Shimaya'],5.0,4,11.0,8.5,1958.0,8.6,348
906,"['October 13, 2019']",['Shōji Yonemura'],['Toshinori Iino'],['Shigefumi Shingaki'],['Yasunori Koyama'],6.5,2,9.0,8.6,1948.0,8.6,300
907,"['October 20, 2019']",['Shōji Yonemura'],['Ryūji Yoshiike'],"['Kimitaka Itō', 'Eisaku Inoue']",['Kōhei Kureta'],4.6,4,0.0,6.0,948.0,8.0,319
908,"['October 27, 2019']",['Jin Tanaka'],['Guo Wei Huang'],['Toshio Deguchi'],['Yutaka Nakashima'],5.3,4,8.0,8.5,1995.0,8.8,301
909,"['November 10, 2019']",['Tomohiro Nakayama'],['Midori Tanaka'],['Kenji Yokoyama'],['Aya Komaki'],4.8,7,11.0,9.0,2834.0,9.0,344
910,"['November 17, 2019']",['Shinzō Fujita'],['Midori Tanaka'],['Kazuya Hisada'],['Satoshi Itō'],5.4,4,10.0,8.9,2733.0,8.8,385
911,"['November 24, 2019']",['Ryo Yamazaki'],['Midori Tanaka'],['Masahiro Kitazaki'],['Daisuke Nakajima'],5.1,4,11.0,8.2,1727.0,9.0,312
912,"['December 1, 2019']",['Akiko Inoue'],['Guo Wei Huang'],['Masayuki Takagi'],['Masahiro Hosoda'],3.9,7,12.0,9.2,3789.0,9.0,372
913,"['December 8, 2019']",['Tomohiro Nakayama'],"['Guo Wei Huang', 'Tongnian Chen']",['Eisaku Inoue'],['Yusuke Suzuki'],4.8,5,13.0,9.3,3740.0,9.0,365
914,"['December 15, 2019']",['Shinzō Fujita'],['Midori Tanaka'],"['Masahiro Shimanuki', 'Kimitaka Itō']",['Yasunori Koyama'],4.5,5,11.0,9.6,9942.0,9.0,529
915,"['December 22, 2019']",['Ryo Yamazaki'],['Guo Wei Huang'],['Shigefumi Shingaki'],['Katsumi Tokoro'],4.9,5,7.0,9.6,8226.0,9.0,505
916,"['January 5, 2020']",['Shōji Yonemura'],['Tongnian Chen'],['Shūichi Itō'],['Yutaka Nakashima'],4.6,4,10.0,8.9,2905.0,9.2,437
917,"['January 12, 2020']",['Jin Tanaka'],['Guo Wei Huang'],['Kenji Yokoyama'],['Aya Komaki'],4.2,5,10.0,9.0,3303.0,9.0,411
918,"['January 19, 2020']",['Akiko Inoue'],['Yurino Doi'],['Kazuya Hisada'],['Masahiro Hosoda'],3.6,5,11.0,8.0,1665.0,8.6,296
919,"['January 26, 2020']",['Atsuhiro Tomioka'],['Guo Wei Huang'],"['Yūki Minagawa', 'Yūsuke Isōchi', 'Yukiko Nakatani']",['Satoshi Itō'],4.2,6,9.0,8.2,1686.0,9.0,315
920,"['February 2, 2020']",['Shinzō Fujita'],['Midori Tanaka'],"['Keita Saitō', 'Toshio Deguchi']",['Yutaka Nakashima'],4.2,6,12.0,7.5,1347.0,8.4,351
921,"['February 9, 2020']",['Tomohiro Nakayama'],['Toshinori Iino'],['Masahiro Kitazaki'],['Yasunori Koyama'],4.9,4,15.0,6.9,1368.0,8.2,327
922,"['February 16, 2020']",['Ryo Yamazaki'],['Sadaaki Honma'],['Masayuki Takagi'],['Yusuke Suzuki'],4.8,4,10.0,8.0,1813.0,8.8,320
923,"['February 23, 2020']",['Shōji Yonemura'],['Midori Tanaka'],['Masahiro Shimanuki'],['Katsumi Tokoro'],4.7,4,11.0,8.1,1778.0,8.8,298
924,"['March 15, 2020']",['Jin Tanaka'],['Guo Wei Huang'],"['Eisaku Inoue', 'Kimitaka Itō']",['Tasuku Shimaya'],5.0,6,10.0,8.9,2953.0,8.8,306
925,"['March 22, 2020']",['Akiko Inoue'],['Midori Tanaka'],['Kenji Yokoyama'],['Nanami Michibata'],3.8,6,11.0,9.0,3065.0,9.2,399
926,"['March 29, 2020']",['Shinzō Fujita'],['Yurino Doi'],['Shūichi Itō'],['Ryōsuke Tanaka'],5.0,7,10.0,7.7,1316.0,8.8,306
927,"['April 5, 2020']",['Atsuhiro Tomioka'],"['Minoru Ōnishi', 'Sadaaki Honma']","['Shigefumi Shingaki', 'Keiichi Ichikawa']",['Satoshi Itō'],5.3,5,10.0,7.5,1167.0,8.6,288
928,"['April 12, 2020']",['Tomohiro Nakayama'],"['Minoru Ōnishi', 'Sadaaki Honma']",['Kazuya Hisada'],['Katsumi Tokoro'],5.1,6,12.0,7.5,1155.0,8.8,324
929,"['April 19, 2020']",['Ryo Yamazaki'],['Tongnian Chen'],"['Eisaku Inoue', 'Kimitaka Itō']",['Yasunori Koyama'],4.7,6,12.0,7.4,1150.0,8.6,292
930,"['June 28, 2020']",['Shōji Yonemura'],['Guo Wei Huang'],"['Masahiro Shimanuki', 'Shūichi Itō']",['Yusuke Suzuki'],4.4,5,9.0,7.6,1223.0,8.2,401
931,"['July 5, 2020']",['Akiko Inoue'],['Midori Tanaka'],['Yūsuke Isōchi'],['Yutaka Nakashima'],3.9,6,11.0,7.5,1160.0,8.6,289
932,"['July 12, 2020']",['Jin Tanaka'],['Yurino Doi'],['Masayuki Takagi'],['Masahiro Hosoda'],4.5,5,10.0,7.9,1356.0,8.8,311
933,"['July 19, 2020']",['Shinzō Fujita'],['Tongnian Chen'],"['Toshio Deguchi', 'Midori Matsuda']",['Aya Komaki'],4.2,4,11.0,8.9,3031.0,9.0,310
934,"['July 26, 2020']",['Tomohiro Nakayama'],['Guo Wei Huang'],"['Midori Matsuda', 'Keita Saitō']",['Tatsuya Nagamine'],4.2,7,10.0,9.4,4703.0,9.2,395
935,"['August 2, 2020']",['Ryo Yamazaki'],['Midori Tanaka'],['Kenji Yokoyama'],['Kenichi Takeshita'],3.9,5,9.0,8.1,1438.0,9.0,374
936,"['August 9, 2020']",['Shōji Yonemura'],['Yurino Doi'],['Shigefumi Shingaki'],['Tasuku Shimaya'],4.3,4,8.0,7.9,1353.0,9.0,313
937,"['August 16, 2020']",['Akiko Inoue'],['Tongnian Chen'],['Kazuya Hisada'],['Satoshi Itō'],4.9,4,12.0,7.7,1301.0,9.0,284
938,"['August 23, 2020']",['Shinzō Fujita'],['Guo Wei Huang'],['Shūichi Itō'],['Yasunori Koyama'],4.4,5,10.0,7.6,1172.0,9.0,291
939,"['August 30, 2020']",['Jin Tanaka'],['Midori Tanaka'],['Masahiro Shimanuki'],['Yusuke Suzuki'],4.4,4,12.0,8.8,2684.0,8.8,289
940,"['September 6, 2020']",['Tomohiro Nakayama'],['Toshinori Iino'],"['Eisaku Inoue', 'Kimitaka Itō']",['Yutaka Nakashima'],4.4,5,9.0,9.4,4669.0,9.4,454
941,"['September 13, 2020']",['Ryo Yamazaki'],['Yurino Doi'],['Masayuki Takagi'],['Katsumi Tokoro'],4.3,5,13.0,9.2,3162.0,9.0,384
942,"['September 20, 2020']",['Shōji Yonemura'],['Tongnian Chen'],"['Toshio Deguchi', 'Keita Saitō']",['Kōhei Kureta'],4.7,5,11.0,8.9,2830.0,9.0,325
943,"['September 27, 2020']",['Akiko Inoue'],['Guo Wei Huang'],['Shigefumi Shingaki'],['Tasuku Shimaya'],4.4,4,11.0,8.6,2059.0,9.0,305
944,"['October 4, 2020']",['Shinzō Fujita'],['Midori Tanaka'],['Kenji Yokoyama'],['Masahiro Hosoda'],4.6,5,7.0,7.8,1382.0,8.8,302
945,"['October 11, 2020']",['Jin Tanaka'],['Toshinori Iino'],['Kazuya Hisada'],['Yusuke Suzuki'],5.0,7,15.0,8.6,2159.0,9.0,359
946,"['October 18, 2020']",['Tomohiro Nakayama'],['Yurino Doi'],['Yong-Ce Tu'],['Yutaka Nakashima'],4.5,8,11.0,7.7,1344.0,8.6,317
947,"['October 25, 2020']",['Ryo Yamazaki'],['Tongnian Chen'],['Ippei Masui'],['Chihiro Kumano'],4.4,6,12.0,7.6,1328.0,8.6,282
948,"['November 1, 2020']",['Shōji Yonemura'],['Guo Wei Huang'],['Shūichi Itō'],['Yutaka Nakashima'],4.3,5,11.0,7.7,1361.0,8.6,290
949,"['November 8, 2020']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Kimitaka Itō', 'Toshio Deguchi']",['Kenichi Takeshita'],4.6,5,12.0,9.1,3182.0,9.0,339
950,"['November 15, 2020']",['Akiko Inoue'],['Toshinori Iino'],['Masahiro Shimanuki'],['Yasunori Koyama'],4.8,4,11.0,8.9,2980.0,9.0,513
951,"['November 22, 2020']",['Shinzō Fujita'],['Yurino Doi'],['Masayuki Takagi'],['Satoshi Itō'],4.3,5,9.0,8.2,1956.0,9.0,308
952,"['November 29, 2020']",['Jin Tanaka'],['Tongnian Chen'],['Shigefumi Shingaki'],['Katsumi Tokoro'],3.9,6,11.0,8.7,2267.0,9.0,350
953,"['December 6, 2020']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Keita Saitō'],['Ryōsuke Tanaka'],4.4,5,13.0,8.6,2354.0,8.8,301
954,"['December 13, 2020']",['Tomohiro Nakayama'],['Midori Tanaka'],['Kazuya Hisada'],['Kōhei Kureta'],4.4,6,14.0,8.5,2237.0,8.8,312
955,"['December 20, 2020']",['Shōji Yonemura'],['Toshinori Iino'],['Kenji Yokoyama'],['Tasuku Shimaya'],4.3,7,13.0,8.2,2124.0,9.2,311
956,"['December 27, 2020']",['Akiko Inoue'],['Yurino Doi'],"['Midori Matsuda', 'Toshio Deguchi']",['Nanami Michibata'],4.1,5,15.0,9.0,3478.0,9.2,444
957,"['January 10, 2021']",['Shinzō Fujita'],['Tongnian Chen'],"['Eisaku Inoue', 'Kimitaka Itō']",['Megumi Ishitani'],4.3,6,15.0,9.6,13445.0,9.8,939
958,"['January 17, 2021']",['Jin Tanaka'],['Guo Wei Huang'],"['Song Hyeonju', 'Han Eunmi', 'Ippei Masui']",['Hikaru Takeuchi'],4.4,5,16.0,9.6,10343.0,9.4,491
959,"['January 24, 2021']",['Tomohiro Nakayama'],['Midori Tanaka'],['Shūichi Itō'],['Yusuke Suzuki'],4.7,5,20.0,9.0,5194.0,9.0,380
960,"['January 31, 2021']",['Shōji Yonemura'],['Toshinori Iino'],['Masayuki Takagi'],['Aya Komaki'],4.5,5,22.0,8.9,5472.0,8.8,461
961,"['February 7, 2021']",['Ryo Yamazaki'],['Yurino Doi'],['Yūsuke Isōchi'],['Toshinori Fukuzawa'],4.5,6,20.0,8.9,5010.0,9.2,394
962,"['February 14, 2021']",['Atsuhiro Tomioka'],['Tongnian Chen'],['Masahiro Shimanuki'],['Yasunori Koyama'],4.4,4,18.0,9.2,5557.0,9.2,380
963,"['February 21, 2021']",['Akiko Inoue'],['Guo Wei Huang'],"['Shigefumi Shingaki', 'Yong-Ce Tu']",['Satoshi Itō'],4.4,5,11.0,9.4,6914.0,9.4,416
964,"['February 28, 2021']",['Shinzō Fujita'],['Midori Tanaka'],"['Toshio Deguchi', 'Keita Saitō']",['Yutaka Nakashima'],4.0,7,10.0,9.2,5322.0,9.4,390
965,"['March 7, 2021']",['Jin Tanaka'],['Toshinori Iino'],['Kazuya Hisada'],['Kenichi Takeshita'],4.3,5,13.0,9.6,14469.0,9.4,557
966,"['March 21, 2021']",['Tomohiro Nakayama'],['Yurino Doi'],"['Eisaku Inoue', 'Kimitaka Itō', 'Yong-Ce Tu']",['Tasuku Shimaya'],4.5,3,9.0,9.5,8250.0,9.4,466
967,"['March 28, 2021']",['Shōji Yonemura'],['Tongnian Chen'],['Kenji Yokoyama'],['Masahiro Hosoda'],4.3,4,9.0,9.5,7774.0,9.4,520
968,"['April 4, 2021']",['Ryo Yamazaki'],['Guo Wei Huang'],['Shūichi Itō'],['Katsumi Tokoro'],3.8,4,8.0,9.6,32147.0,9.8,908
969,"['April 11, 2021']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Ippei Masui', 'Han Eunmi', 'Lee Yeseung', 'Kim Juno', 'Masahiro Kitazaki']",['Takaaki Ishiyama'],4.3,5,12.0,9.4,6876.0,9.4,463
970,"['April 18, 2021']",['Akiko Inoue'],['Toshinori Iino'],['Masayuki Takagi'],['Yusuke Suzuki'],4.1,5,11.0,9.1,4831.0,8.8,474
971,"['April 25, 2021']",['Shinzō Fujita'],['Yurino Doi'],['Masahiro Shimanuki'],['Yasunori Koyama'],4.2,4,11.0,9.2,4814.0,9.0,388
972,"['May 2, 2021']",['Jin Tanaka'],['Tongnian Chen'],['Yong-Ce Tu'],['Ryōsuke Tanaka'],3.8,6,12.0,9.5,8609.0,9.6,502
973,"['May 9, 2021']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Shigefumi Shingaki'],['Satoshi Itō'],3.7,5,11.0,9.4,5923.0,9.0,405
974,"['May 16, 2021']",['Shōji Yonemura'],['Midori Tanaka'],"['Keita Saitō', 'Toshio Deguchi']",['Yutaka Nakashima'],4.0,4,14.0,9.7,14853.0,9.4,565
975,"['May 23, 2021']",['Ryo Yamazaki'],['Toshinori Iino'],['Kazuya Hisada'],['Katsumi Tokoro'],3.9,5,12.0,9.4,5670.0,9.2,469
976,"['May 30, 2021']",['Atsuhiro Tomioka'],['Yurino Doi'],"['Eisaku Inoue', 'Kimitaka Itō']",['Tasuku Shimaya'],4.1,4,10.0,9.2,4851.0,9.2,445
977,"['June 6, 2021']",['Akiko Inoue'],['Tongnian Chen'],['Kenji Yokoyama'],['Masahiro Hosoda'],4.3,4,10.0,9.5,7061.0,9.4,541
978,"['June 13, 2021']",['Shinzō Fujita'],['Toshinori Iino'],"['Shūichi Itō', 'Midori Matsuda']",['Kōhei Kureta'],3.8,5,8.0,9.5,7473.0,9.4,688
979,"['June 20, 2021']",['Jin Tanaka'],['Yurino Doi'],"['Shinichi Suzuki', 'Song Hyeonju', 'Lee Yeseung', 'Kim Yujin']",['Toshihiro Maeya'],4.5,4,10.0,9.0,4465.0,8.8,396
980,"['June 27, 2021']",['Tomohiro Nakayama'],['Midori Tanaka'],"['Masayuki Takagi', 'Eisaku Inoue']",['Kenichi Takeshita'],3.5,5,11.0,9.1,4253.0,9.2,562
981,"['July 4, 2021']",['Shōji Yonemura'],['Tongnian Chen'],"['Masahiro Shimanuki', 'Shigenori Taniguchi']",['Yusuke Suzuki'],3.9,3,5.0,9.1,4583.0,9.0,460
982,"['July 11, 2021']",['Ryo Yamazaki'],['Guo Wei Huang'],"['Yong-Ce Tu', 'Keita Saitō', 'Masahiro Kitazaki']",['Megumi Ishitani'],4.2,4,9.0,9.6,18671.0,9.8,1203
983,"['July 18, 2021']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Toshio Deguchi', 'Shingo Fujisaki']",['Nanami Michibata'],3.7,4,10.0,8.4,3105.0,8.8,453
984,"['July 25, 2021']",['Shōji Yonemura'],['Toshinori Iino'],['Shigefumi Shingaki'],['Yasunori Koyama'],3.1,6,7.0,7.5,2549.0,8.4,493
985,"['August 1, 2021']",['Shinzō Fujita'],['Tongnian Chen'],['Kazuya Hisada'],['Katsumi Tokoro'],3.8,4,9.0,7.8,2348.0,8.4,422
986,"['August 8, 2021']",['Jin Tanaka'],['Yurino Doi'],"['Majiro', 'Shaolei Li', 'Lee Shaolei', 'Feng Cheng Hu']",['Shigeyasu Yamauchi'],4.3,4,10.0,7.6,2215.0,7.8,472
987,"['August 15, 2021']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Kenji Yokoyama'],['Yutaka Nakashima'],4.5,5,11.0,8.0,2465.0,8.6,377
988,"['August 22, 2021']",['Shōji Yonemura'],['Midori Tanaka'],['Shūichi Itō'],['Tasuku Shimaya'],4.1,4,7.0,8.8,3480.0,9.0,415
989,"['August 29, 2021']",['Ryo Yamazaki'],['Toshinori Iino'],['Kimitaka Itō'],['Kōhei Kureta'],4.4,5,3.0,8.2,2501.0,8.8,395
990,"['September 5, 2021']",['Atsuhiro Tomioka'],['Tongnian Chen'],"['Masahiro Kitazaki', 'Yong-Ce Tu']",['Tatsuya Nagamine'],4.3,7,10.0,8.9,3557.0,8.8,537
991,"['September 12, 2021']",['Akiko Inoue'],['Yurino Doi'],"['Toshio Deguchi', 'Keita Saitō']",['Yusuke Suzuki'],4.3,7,7.0,7.9,2418.0,8.4,402
992,"['September 19, 2021']",['Shinzō Fujita'],['Guo Wei Huang'],['Shinichi Suzuki'],['Toshihiro Maeya'],4.1,7,11.0,8.9,3624.0,9.2,487
993,"['September 26, 2021']",['Jin Tanaka'],['Midori Tanaka'],['Masayuki Takagi'],['Masahiro Hosoda'],4.2,5,10.0,7.8,2291.0,8.6,378
994,"['October 3, 2021']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masahiro Shimanuki'],['Yasunori Koyama'],3.5,5,9.0,9.0,4144.0,9.0,493
995,"['October 10, 2021']",['Shōji Yonemura'],['Tongnian Chen'],['Shigefumi Shingaki'],['Satoshi Itō'],4.1,5,12.0,9.6,8361.0,9.6,788
996,"['October 24, 2021']",['Ryo Yamazaki'],['Yurino Doi'],['Kazuya Hisada'],['Yutaka Nakashima'],4.1,6,11.0,9.2,4164.0,9.0,468
997,"['October 31, 2021']",['Akiko Inoue'],['Guo Wei Huang'],['Kenji Yokoyama'],['Katsumi Tokoro'],3.9,7,7.0,8.9,3755.0,8.6,418
998,"['November 7, 2021']",['Shinzō Fujita'],['Momoko Fujikura'],['Shūichi Itō'],['Kenichi Takeshita'],3.9,6,9.0,8.9,3735.0,9.0,447
999,"['November 14, 2021']",['Jin Tanaka'],['Midori Tanaka'],"['Kimitaka Itō', 'Toshio Deguchi']",['Yusuke Suzuki'],3.9,6,9.0,8.2,2676.0,8.6,571
1000,"['November 21, 2021']",['Shōji Yonemura'],['Tongnian Chen'],"['Yong-Ce Tu', 'Midori Matsuda', 'Keiichi Ichikawa']",['Kōhei Kureta'],4.2,5,8.0,9.5,8128.0,9.0,3514
1001,"['November 28, 2021']",['Tomohiro Nakayama'],['Yurino Doi'],"['Keita Saitō', 'Masahiro Kitazaki']",['Tasuku Shimaya'],3.3,7,11.0,8.9,4174.0,8.8,826
1002,"['December 5, 2021']",['Ryo Yamazaki'],['Momoko Fujikura'],['Shinichi Suzuki'],['Toshihiro Maeya'],3.9,6,10.0,7.7,2654.0,8.4,560
1003,"['December 12, 2021']",['Atsuhiro Tomioka'],['Guo Wei Huang'],['Masayuki Takagi'],['Nanami Michibata'],3.6,7,6.0,8.3,3420.0,8.6,537
1004,"['December 19, 2021']",['Akiko Inoue'],['Tongnian Chen'],['Masahiro Shimanuki'],['Yasunori Koyama'],3.7,7,13.0,8.8,4875.0,9.2,756
1005,"['January 9, 2022']",['Shinzō Fujita'],['Yurino Doi'],['Shigefumi Shingaki'],['Shō Inuzuka'],3.4,7,7.0,6.7,6301.0,8.6,598
1006,"['January 16, 2022']",['Jin Tanaka'],['Midori Tanaka'],['Kazuya Hisada'],['Ryōsuke Tanaka'],4.0,7,10.0,6.8,5254.0,8.4,574
1007,"['January 23, 2022']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Kenji Yokoyama'],['Katsumi Tokoro'],4.0,6,8.0,6.6,4031.0,8.0,538
1008,"['January 30, 2022']",['Shōji Yonemura'],['Guo Wei Huang'],['Shūichi Itō'],['Tasuku Shimaya'],3.5,7,1.0,7.3,3565.0,8.6,566
1009,"['February 6, 2022']",['Ryo Yamazaki'],['Yurino Doi'],"['Kimitaka Itō', 'Toshio Deguchi']",['Yusuke Suzuki'],4.0,6,11.0,7.1,3142.0,8.2,493
1010,"['February 13, 2022']",['Akiko Inoue'],['Tongnian Chen'],"['Midori Matsuda', 'Kazuya Hisada', 'Shigenori Taniguchi']",['Kōhei Kureta'],3.9,6,9.0,8.1,2888.0,8.8,695
1011,"['February 20, 2022']",['Shinzō Fujita'],['Midori Tanaka'],"['Keita Saitō', 'Masahiro Kitazaki']",['Masahiro Hosoda'],4.0,4,4.0,7.7,2470.0,8.6,542
1012,"['February 27, 2022']",['Jin Tanaka'],['Toshinori Iino'],['Shinichi Suzuki'],['Toshihiro Maeya'],3.6,7,9.0,7.6,2408.0,8.4,543
1013,"['March 6, 2022']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Masayuki Takagi'],['Ryōta Nakamura'],4.2,5,10.0,8.9,3926.0,9.0,643
1014,"['April 17, 2022']",['Shōji Yonemura'],"['Midori Tanaka', 'Dhavee Morato']",['Masahiro Shimanuki'],['Katsumi Tokoro'],2.9,7,10.0,8.4,3315.0,8.8,696
1015,"['April 24, 2022']",['Ryo Yamazaki'],['Tongnian Chen'],"['Keisuke Mori', 'Kimitaka Itō', 'Takashi Kojima', 'Takumi Yamamoto']",['Megumi Ishitani'],3.4,6,14.0,9.7,88003.0,9.6,4482
1016,"['May 8, 2022']",['Atsuhiro Tomioka'],['Yurino Doi'],['Shigefumi Shingaki'],['Yasunori Koyama'],3.2,8,11.0,9.3,6535.0,8.8,889
1017,"['May 15, 2022']",['Akiko Inoue'],['Toshinori Iino'],['Yong-Ce Tu'],"['Kōhei Kureta', 'Nanami Michibata']",3.4,4,19.0,9.6,22492.0,9.6,1489
1018,"['May 22, 2022']",['Shinzō Fujita'],['Guo Wei Huang'],['Kenji Yokoyama'],['Kenichi Takeshita'],3.3,5,15.0,9.0,4625.0,8.4,845
1019,"['May 29, 2022']",['Jin Tanaka'],['Midori Tanaka'],"['Keita Saitō', 'Toshio Deguchi']",['Ryōsuke Tanaka'],3.5,5,11.0,7.7,2091.0,8.4,692
1020,"['June 5, 2022']",['Tomohiro Nakayama'],['Tongnian Chen'],['Kazuya Hisada'],['Tasuku Shimaya'],3.1,6,12.0,7.6,2182.0,8.6,873
1021,"['June 12, 2022']",['Atsuhiro Tomioka'],['Guo Wei Huang'],['Shūichi Itō'],['Masahiro Hosoda'],3.5,5,11.0,7.7,2097.0,8.6,640
1022,"['June 19, 2022']",['Ryo Yamazaki'],['Toshinori Iino'],['Masayuki Takagi'],['Yusuke Suzuki'],3.1,5,11.0,7.8,1843.0,8.6,653
1023,"['July 3, 2022']",['Atsuhiro Tomioka'],"['Midori Tanaka', 'Dhavee Morato']",['Shinichi Suzuki'],['Toshihiro Maeya'],3.1,4,11.0,7.5,1760.0,8.4,649
1024,"['July 10, 2022']",['Akiko Inoue'],['Yurino Doi'],['Masahiro Shimanuki'],['Shō Inuzuka'],3.5,4,6.0,7.7,1850.0,8.6,735
1025,"['July 17, 2022']",['Shinzō Fujita'],['Eiji Hamano'],['Shigefumi Shingaki'],['Katsumi Tokoro'],3.1,5,12.0,9.0,3983.0,8.8,985
1026,"['July 24, 2022']",['Jin Tanaka'],['Tongnian Chen'],"['Masahiro Kitazaki', 'Kimitaka Itō', 'Yong-Ce Tu', 'Toshio Deguchi']",['Ryōta Nakamura'],3.2,5,3.0,9.5,6569.0,9.4,986
1027,"['July 31, 2022']",['Tomohiro Nakayama'],['Momoko Fujikura'],"['Midori Matsuda', 'Keita Saitō']",['Tatsuya Nagamine'],3.4,6,10.0,9.6,7389.0,9.0,836
1028,"['August 7, 2022']",['Shōji Yonemura'],['Guo Wei Huang'],['Kazuya Hisada'],['Yasunori Koyama'],3.4,5,6.0,9.7,11020.0,9.4,1551
1029,"['August 14, 2022']",['Akiko Inoue'],['Takafumi Mizuno'],"['Shaolei Li', 'Takuya Imakado', 'Huan Ge', 'STUDIO MASSKET']",['Shigeyasu Yamauchi'],3.5,5,0.0,7.0,1707.0,7.8,1149
1030,"['August 21, 2022']",['Ryo Yamazaki'],['Takafumi Mizuno'],['Kenji Yokoyama'],['Katsumi Tokoro'],3.9,4,0.0,7.5,1616.0,8.4,1649
1031,"['September 4, 2022']",['Ryo Yamazaki'],"['Midori Tanaka', 'Erwin Sadia']",['Shūichi Itō'],['Satoshi Itō'],3.8,4,2.0,7.8,1794.0,8.6,1791
1032,"['September 11, 2022']",['Atsuhiro Tomioka'],"['Toshinori Iino', 'Dino Santos']",['Masayuki Takagi'],['Tasuku Shimaya'],3.3,6,5.0,7.6,1725.0,8.6,1579
1033,"['September 18, 2022']",['Akiko Inoue'],"['Yurino Doi', 'Dhavee Morato']","['Masahiro Kitazaki', 'Kimitaka Itō', 'Yong-Ce Tu']",['Ryōsuke Tanaka'],3.7,4,8.0,9.6,8830.0,9.4,2128
1034,"['September 25, 2022']",['Shinzō Fujita'],"['Tongnian Chen', 'Erwin Sadia']","['Masahiko Inuzuka', 'Satohiko Sano']",['Satohiko Sano'],3.4,4,10.0,7.7,1685.0,8.6,1460
1035,"['October 2, 2022']",['Jin Tanaka'],['Momoko Fujikura'],['Masahiro Shimanuki'],['Shō Inuzuka'],3.8,5,11.0,7.7,1690.0,8.4,1725
1036,"['October 16, 2022']",['Tomohiro Nakayama'],"['Midori Tanaka', 'Dino Santos']",['Shigefumi Shingaki'],['Yusuke Suzuki'],3.4,5,11.0,9.0,3757.0,8.8,1370
1037,"['October 23, 2022']",['Shōji Yonemura'],"['Yurino Doi', 'Dhavee Morato']","['Keita Saitō', 'Toshio Deguchi']",['Masahiro Hosoda'],3.4,6,10.0,7.3,1626.0,8.4,1181
1038,"['October 30, 2022']",['Ryo Yamazaki'],"['Toshinori Iino', 'Tongnian Chen', 'Erwin Sadia']",['Kazuya Hisada'],['Nanami Michibata'],3.7,4,10.0,8.3,2119.0,8.8,1273
1039,"['November 6, 2022']",['Atsuhiro Tomioka'],"['Nagisa Nishida', 'Dino Santos']",['Kenji Yokoyama'],['Kenichi Takeshita'],3.6,5,11.0,7.7,1773.0,8.6,1111
1040,"['November 13, 2022']",['Akiko Inoue'],['Takafumi Mizuno'],['Shūichi Itō'],['Katsumi Tokoro'],3.7,4,14.0,8.4,2061.0,9.0,1441
1041,"['November 20, 2022']",['Shinzō Fujita'],"['Toshinori Iino', 'Dhavee Morato']",['Masayuki Takagi'],['Tasuku Shimaya'],3.5,5,9.0,7.2,1648.0,8.4,1078
