episodio,fecha_emision,guion,arte,animacion,direccion,tv_rating,rank,n de paginas,votos,rating
956,"['December 27, 2020']",['Akiko Inoue'],['Yurino Doi'],"['Midori Matsuda', 'Toshio Deguchi']",['Nanami Michibata'],4.1,5,15.0,3922.0,9.02
957,"['January 10, 2021']",['Shinzō Fujita'],['Tongnian Chen'],"['Eisaku Inoue', 'Kimitaka Itō']",['Megumi Ishitani'],4.3,6,15.0,14384.0,9.61
958,"['January 17, 2021']",['Jin Tanaka'],['Guo Wei Huang'],"['Song Hyeonju', 'Han Eunmi', 'Ippei Masui']",['Hikaru Takeuchi'],4.4,5,16.0,10834.0,9.59
959,"['January 24, 2021']",['Tomohiro Nakayama'],['Midori Tanaka'],['Shūichi Itō'],['Yusuke Suzuki'],4.7,5,20.0,5574.0,9.0
960,"['January 31, 2021']",['Shōji Yonemura'],['Toshinori Iino'],['Masayuki Takagi'],['Aya Komaki'],4.5,5,22.0,5933.0,8.89
961,"['February 7, 2021']",['Ryo Yamazaki'],['Yurino Doi'],['Yūsuke Isōchi'],['Toshinori Fukuzawa'],4.5,6,20.0,5404.0,8.92
962,"['February 14, 2021']",['Atsuhiro Tomioka'],['Tongnian Chen'],['Masahiro Shimanuki'],['Yasunori Koyama'],4.4,4,18.0,5937.0,9.2
963,"['February 21, 2021']",['Akiko Inoue'],['Guo Wei Huang'],"['Shigefumi Shingaki', 'Yong-Ce Tu']",['Satoshi Itō'],4.4,5,11.0,7330.0,9.4
964,"['February 28, 2021']",['Shinzō Fujita'],['Midori Tanaka'],"['Toshio Deguchi', 'Keita Saitō']",['Yutaka Nakashima'],4.0,7,10.0,5712.0,9.21
965,"['March 7, 2021']",['Jin Tanaka'],['Toshinori Iino'],['Kazuya Hisada'],['Kenichi Takeshita'],4.3,5,13.0,15026.0,9.59
966,"['March 21, 2021']",['Tomohiro Nakayama'],['Yurino Doi'],"['Eisaku Inoue', 'Kimitaka Itō', 'Yong-Ce Tu']",['Tasuku Shimaya'],4.5,3,9.0,8716.0,9.49
967,"['March 28, 2021']",['Shōji Yonemura'],['Tongnian Chen'],['Kenji Yokoyama'],['Masahiro Hosoda'],4.3,4,9.0,8294.0,9.49
968,"['April 4, 2021']",['Ryo Yamazaki'],['Guo Wei Huang'],['Shūichi Itō'],['Katsumi Tokoro'],3.8,4,8.0,33055.0,9.61
969,"['April 11, 2021']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Ippei Masui', 'Han Eunmi', 'Lee Yeseung', 'Kim Juno', 'Masahiro Kitazaki']",['Takaaki Ishiyama'],4.3,5,12.0,7339.0,9.4
970,"['April 18, 2021']",['Akiko Inoue'],['Toshinori Iino'],['Masayuki Takagi'],['Yusuke Suzuki'],4.1,5,11.0,5305.0,9.07
971,"['April 25, 2021']",['Shinzō Fujita'],['Yurino Doi'],['Masahiro Shimanuki'],['Yasunori Koyama'],4.2,4,11.0,5202.0,9.19
972,"['May 2, 2021']",['Jin Tanaka'],['Tongnian Chen'],['Yong-Ce Tu'],['Ryōsuke Tanaka'],3.8,6,12.0,9111.0,9.51
973,"['May 9, 2021']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Shigefumi Shingaki'],['Satoshi Itō'],3.7,5,11.0,6328.0,9.37
974,"['May 16, 2021']",['Shōji Yonemura'],['Midori Tanaka'],"['Keita Saitō', 'Toshio Deguchi']",['Yutaka Nakashima'],4.0,4,14.0,15418.0,9.69
975,"['May 23, 2021']",['Ryo Yamazaki'],['Toshinori Iino'],['Kazuya Hisada'],['Katsumi Tokoro'],3.9,5,12.0,6139.0,9.38
976,"['May 30, 2021']",['Atsuhiro Tomioka'],['Yurino Doi'],"['Eisaku Inoue', 'Kimitaka Itō']",['Tasuku Shimaya'],4.1,4,10.0,5296.0,9.2
977,"['June 6, 2021']",['Akiko Inoue'],['Tongnian Chen'],['Kenji Yokoyama'],['Masahiro Hosoda'],4.3,4,10.0,7602.0,9.49
978,"['June 13, 2021']",['Shinzō Fujita'],['Toshinori Iino'],"['Shūichi Itō', 'Midori Matsuda']",['Kōhei Kureta'],3.8,5,8.0,8161.0,9.49
979,"['June 20, 2021']",['Jin Tanaka'],['Yurino Doi'],"['Shinichi Suzuki', 'Song Hyeonju', 'Lee Yeseung', 'Kim Yujin']",['Toshihiro Maeya'],4.5,4,10.0,4861.0,8.98
980,"['June 27, 2021']",['Tomohiro Nakayama'],['Midori Tanaka'],"['Masayuki Takagi', 'Eisaku Inoue']",['Kenichi Takeshita'],3.5,5,11.0,4815.0,9.11
981,"['July 4, 2021']",['Shōji Yonemura'],['Tongnian Chen'],"['Masahiro Shimanuki', 'Shigenori Taniguchi']",['Yusuke Suzuki'],3.9,3,5.0,5043.0,9.09
982,"['July 11, 2021']",['Ryo Yamazaki'],['Guo Wei Huang'],"['Yong-Ce Tu', 'Keita Saitō', 'Masahiro Kitazaki']",['Megumi Ishitani'],4.2,4,9.0,19874.0,9.61
983,"['July 18, 2021']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Toshio Deguchi', 'Shingo Fujisaki']",['Nanami Michibata'],3.7,4,10.0,3558.0,8.45
984,"['July 25, 2021']",['Shōji Yonemura'],['Toshinori Iino'],['Shigefumi Shingaki'],['Yasunori Koyama'],3.1,6,7.0,3042.0,7.65
985,"['August 1, 2021']",['Shinzō Fujita'],['Tongnian Chen'],['Kazuya Hisada'],['Katsumi Tokoro'],3.8,4,9.0,2770.0,7.89
986,"['August 8, 2021']",['Jin Tanaka'],['Yurino Doi'],"['Majiro', 'Shaolei Li', 'Lee Shaolei', 'Feng Cheng Hu']",['Shigeyasu Yamauchi'],4.3,4,10.0,2687.0,7.64
987,"['August 15, 2021']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Kenji Yokoyama'],['Yutaka Nakashima'],4.5,5,11.0,2842.0,8.08
988,"['August 22, 2021']",['Shōji Yonemura'],['Midori Tanaka'],['Shūichi Itō'],['Tasuku Shimaya'],4.1,4,7.0,3895.0,8.82
989,"['August 29, 2021']",['Ryo Yamazaki'],['Toshinori Iino'],['Kimitaka Itō'],['Kōhei Kureta'],4.4,5,3.0,2896.0,8.28
990,"['September 5, 2021']",['Atsuhiro Tomioka'],['Tongnian Chen'],"['Masahiro Kitazaki', 'Yong-Ce Tu']",['Tatsuya Nagamine'],4.3,7,10.0,4094.0,8.89
991,"['September 12, 2021']",['Akiko Inoue'],['Yurino Doi'],"['Toshio Deguchi', 'Keita Saitō']",['Yusuke Suzuki'],4.3,7,7.0,2820.0,7.97
992,"['September 19, 2021']",['Shinzō Fujita'],['Guo Wei Huang'],['Shinichi Suzuki'],['Toshihiro Maeya'],4.1,7,11.0,4111.0,8.94
993,"['September 26, 2021']",['Jin Tanaka'],['Midori Tanaka'],['Masayuki Takagi'],['Masahiro Hosoda'],4.2,5,10.0,2669.0,7.91
994,"['October 3, 2021']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masahiro Shimanuki'],['Yasunori Koyama'],3.5,5,9.0,4637.0,9.0
995,"['October 10, 2021']",['Shōji Yonemura'],['Tongnian Chen'],['Shigefumi Shingaki'],['Satoshi Itō'],4.1,5,12.0,9149.0,9.6
996,"['October 24, 2021']",['Ryo Yamazaki'],['Yurino Doi'],['Kazuya Hisada'],['Yutaka Nakashima'],4.1,6,11.0,4632.0,9.18
997,"['October 31, 2021']",['Akiko Inoue'],['Guo Wei Huang'],['Kenji Yokoyama'],['Katsumi Tokoro'],3.9,7,7.0,4173.0,8.87
998,"['November 7, 2021']",['Shinzō Fujita'],['Momoko Fujikura'],['Shūichi Itō'],['Kenichi Takeshita'],3.9,6,9.0,4182.0,8.91
999,"['November 14, 2021']",['Jin Tanaka'],['Midori Tanaka'],"['Kimitaka Itō', 'Toshio Deguchi']",['Yusuke Suzuki'],3.9,6,9.0,3247.0,8.27
1000,"['November 21, 2021']",['Shōji Yonemura'],['Tongnian Chen'],"['Yong-Ce Tu', 'Midori Matsuda', 'Keiichi Ichikawa']",['Kōhei Kureta'],4.2,5,8.0,11642.0,9.35
1001,"['November 28, 2021']",['Tomohiro Nakayama'],['Yurino Doi'],"['Keita Saitō', 'Masahiro Kitazaki']",['Tasuku Shimaya'],3.3,7,11.0,5000.0,8.88
1002,"['December 5, 2021']",['Ryo Yamazaki'],['Momoko Fujikura'],['Shinichi Suzuki'],['Toshihiro Maeya'],3.9,6,10.0,3214.0,7.82
1003,"['December 12, 2021']",['Atsuhiro Tomioka'],['Guo Wei Huang'],['Masayuki Takagi'],['Nanami Michibata'],3.6,7,6.0,3957.0,8.34
1004,"['December 19, 2021']",['Akiko Inoue'],['Tongnian Chen'],['Masahiro Shimanuki'],['Yasunori Koyama'],3.7,7,13.0,5631.0,8.85
1005,"['January 9, 2022']",['Shinzō Fujita'],['Yurino Doi'],['Shigefumi Shingaki'],['Shō Inuzuka'],3.4,7,7.0,6899.0,6.86
1006,"['January 16, 2022']",['Jin Tanaka'],['Midori Tanaka'],['Kazuya Hisada'],['Ryōsuke Tanaka'],4.0,7,10.0,5828.0,6.96
1007,"['January 23, 2022']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Kenji Yokoyama'],['Katsumi Tokoro'],4.0,6,8.0,4569.0,6.76
1008,"['January 30, 2022']",['Shōji Yonemura'],['Guo Wei Huang'],['Shūichi Itō'],['Tasuku Shimaya'],3.5,7,1.0,4131.0,7.48
1009,"['February 6, 2022']",['Ryo Yamazaki'],['Yurino Doi'],"['Kimitaka Itō', 'Toshio Deguchi']",['Yusuke Suzuki'],4.0,6,11.0,3635.0,7.25
1010,"['February 13, 2022']",['Akiko Inoue'],['Tongnian Chen'],"['Midori Matsuda', 'Kazuya Hisada', 'Shigenori Taniguchi']",['Kōhei Kureta'],3.9,6,9.0,3583.0,8.24
1011,"['February 20, 2022']",['Shinzō Fujita'],['Midori Tanaka'],"['Keita Saitō', 'Masahiro Kitazaki']",['Masahiro Hosoda'],4.0,4,4.0,3012.0,7.86
1012,"['February 27, 2022']",['Jin Tanaka'],['Toshinori Iino'],['Shinichi Suzuki'],['Toshihiro Maeya'],3.6,7,9.0,2951.0,7.75
1013,"['March 6, 2022']",['Tomohiro Nakayama'],['Guo Wei Huang'],['Masayuki Takagi'],['Ryōta Nakamura'],4.2,5,10.0,4569.0,8.91
1014,"['April 17, 2022']",['Shōji Yonemura'],"['Midori Tanaka', 'Dhavee Morato']",['Masahiro Shimanuki'],['Katsumi Tokoro'],2.9,7,10.0,4011.0,8.47
1015,"['April 24, 2022']",['Ryo Yamazaki'],['Tongnian Chen'],"['Keisuke Mori', 'Kimitaka Itō', 'Takashi Kojima', 'Takumi Yamamoto']",['Megumi Ishitani'],3.4,6,14.0,92485.0,9.7
1016,"['May 8, 2022']",['Atsuhiro Tomioka'],['Yurino Doi'],['Shigefumi Shingaki'],['Yasunori Koyama'],3.2,8,11.0,7424.0,9.24
1017,"['May 15, 2022']",['Akiko Inoue'],['Toshinori Iino'],['Yong-Ce Tu'],"['Kōhei Kureta', 'Nanami Michibata']",3.4,4,19.0,23981.0,9.6
1018,"['May 22, 2022']",['Shinzō Fujita'],['Guo Wei Huang'],['Kenji Yokoyama'],['Kenichi Takeshita'],3.3,5,15.0,5470.0,8.91
1019,"['May 29, 2022']",['Jin Tanaka'],['Midori Tanaka'],"['Keita Saitō', 'Toshio Deguchi']",['Ryōsuke Tanaka'],3.5,5,11.0,2783.0,7.87
1020,"['June 5, 2022']",['Tomohiro Nakayama'],['Tongnian Chen'],['Kazuya Hisada'],['Tasuku Shimaya'],3.1,6,12.0,3055.0,7.89
1021,"['June 12, 2022']",['Atsuhiro Tomioka'],['Guo Wei Huang'],['Shūichi Itō'],['Masahiro Hosoda'],3.5,5,11.0,2737.0,7.91
1022,"['June 19, 2022']",['Ryo Yamazaki'],['Toshinori Iino'],['Masayuki Takagi'],['Yusuke Suzuki'],3.1,5,11.0,2496.0,8.01
1023,"['July 3, 2022']",['Atsuhiro Tomioka'],"['Midori Tanaka', 'Dhavee Morato']",['Shinichi Suzuki'],['Toshihiro Maeya'],3.1,4,11.0,2409.0,7.74
1024,"['July 10, 2022']",['Akiko Inoue'],['Yurino Doi'],['Masahiro Shimanuki'],['Shō Inuzuka'],3.5,4,6.0,2585.0,7.96
1025,"['July 17, 2022']",['Shinzō Fujita'],['Eiji Hamano'],['Shigefumi Shingaki'],['Katsumi Tokoro'],3.1,5,12.0,4968.0,8.96
1026,"['July 24, 2022']",['Jin Tanaka'],['Tongnian Chen'],"['Masahiro Kitazaki', 'Kimitaka Itō', 'Yong-Ce Tu', 'Toshio Deguchi']",['Ryōta Nakamura'],3.2,5,3.0,7555.0,9.49
1027,"['July 31, 2022']",['Tomohiro Nakayama'],['Momoko Fujikura'],"['Midori Matsuda', 'Keita Saitō']",['Tatsuya Nagamine'],3.4,6,10.0,8225.0,9.54
1028,"['August 7, 2022']",['Shōji Yonemura'],['Guo Wei Huang'],['Kazuya Hisada'],['Yasunori Koyama'],3.4,5,6.0,12571.0,9.66
1029,"['August 14, 2022']",['Akiko Inoue'],['Takafumi Mizuno'],"['Shaolei Li', 'Takuya Imakado', 'Huan Ge', 'STUDIO MASSKET']",['Shigeyasu Yamauchi'],3.5,5,0.0,2856.0,7.32
1030,"['August 21, 2022']",['Ryo Yamazaki'],['Takafumi Mizuno'],['Kenji Yokoyama'],['Katsumi Tokoro'],3.9,4,0.0,3265.0,7.95
1031,"['September 4, 2022']",['Ryo Yamazaki'],"['Midori Tanaka', 'Erwin Sadia']",['Shūichi Itō'],['Satoshi Itō'],3.8,4,2.0,3585.0,8.2
1032,"['September 11, 2022']",['Atsuhiro Tomioka'],"['Toshinori Iino', 'Dino Santos']",['Masayuki Takagi'],['Tasuku Shimaya'],3.3,6,5.0,3304.0,8.08
1033,"['September 18, 2022']",['Akiko Inoue'],"['Yurino Doi', 'Dhavee Morato']","['Masahiro Kitazaki', 'Kimitaka Itō', 'Yong-Ce Tu']",['Ryōsuke Tanaka'],3.7,4,8.0,10958.0,9.56
1034,"['September 25, 2022']",['Shinzō Fujita'],"['Tongnian Chen', 'Erwin Sadia']","['Masahiko Inuzuka', 'Satohiko Sano']",['Satohiko Sano'],3.4,4,10.0,3145.0,8.12
1035,"['October 2, 2022']",['Jin Tanaka'],['Momoko Fujikura'],['Masahiro Shimanuki'],['Shō Inuzuka'],3.8,5,11.0,3415.0,8.05
1036,"['October 16, 2022']",['Tomohiro Nakayama'],"['Midori Tanaka', 'Dino Santos']",['Shigefumi Shingaki'],['Yusuke Suzuki'],3.4,5,11.0,5127.0,8.95
1037,"['October 23, 2022']",['Shōji Yonemura'],"['Yurino Doi', 'Dhavee Morato']","['Keita Saitō', 'Toshio Deguchi']",['Masahiro Hosoda'],3.4,6,10.0,2807.0,7.76
1038,"['October 30, 2022']",['Ryo Yamazaki'],"['Toshinori Iino', 'Tongnian Chen', 'Erwin Sadia']",['Kazuya Hisada'],['Nanami Michibata'],3.7,4,10.0,3392.0,8.49
1039,"['November 6, 2022']",['Atsuhiro Tomioka'],"['Nagisa Nishida', 'Dino Santos']",['Kenji Yokoyama'],['Kenichi Takeshita'],3.6,5,11.0,2884.0,8.05
1040,"['November 13, 2022']",['Akiko Inoue'],['Takafumi Mizuno'],['Shūichi Itō'],['Katsumi Tokoro'],3.7,4,14.0,3502.0,8.65
1041,"['November 20, 2022']",['Shinzō Fujita'],"['Toshinori Iino', 'Dhavee Morato']",['Masayuki Takagi'],['Tasuku Shimaya'],3.5,5,9.0,2726.0,7.67
1042,"['November 27, 2022']",['Jin Tanaka'],"['Tongnian Chen', 'Erwin Sadia']","['Shaolei Li', 'Takuya Imakado', 'Mami Kotoku', 'Zhenlei Cheng', 'STUDIO MASSKET']",['Shigeyasu Yamauchi'],3.5,5,9.0,2847.0,7.45
1043,"['December 4, 2022']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masahiro Kitazaki'],['Shō Matsui'],3.2,6,11.0,3029.0,8.28
1044,"['December 11, 2022']",['Shōji Yonemura'],['Takafumi Mizuno'],"['Masahiro Shimanuki', 'Ziwei He']",['Yasunori Koyama'],3.6,7,12.0,6355.0,9.36
1045,"['December 18, 2022']",['Atsuhiro Tomioka'],"['Midori Tanaka', 'Jun Golez']",['Shigefumi Shingaki'],['Yūji Tokuno'],3.9,4,12.0,5272.0,9.01
1046,"['January 8, 2023']",['Shinzō Fujita'],"['Toshinori Iino', 'Dino Santos']","['Keita Saitō', 'Toshio Deguchi']",['Shō Inuzuka'],3.4,7,11.0,10404.0,9.37
1047,"['January 15, 2023']",['Jin Tanaka'],"['Nagisa Nishida', 'Dhavee Morato']",['Kazuya Hisada'],['Yutaka Nakashima'],3.8,4,11.0,5059.0,7.98
1048,"['January 22, 2023']",['Tomohiro Nakayama'],"['Yurino Doi', 'Erwin Sadia']",['Kenji Yokoyama'],['Ryōsuke Tanaka'],3.5,4,11.0,7720.0,9.08
1049,"['January 29, 2023']",['Shōji Yonemura'],"['Tongnian Chen', 'Jun Golez']",['Shūichi Itō'],['Yusuke Suzuki'],3.7,6,13.0,10365.0,9.4
1050,"['February 5, 2023']",['Ryo Yamazaki'],"['Toshinori Iino', 'Dino Santos']",['Masayuki Takagi'],['Masahiro Hosoda'],3.8,5,11.0,5197.0,8.32
1051,"['February 12, 2023']",['Atsuhiro Tomioka'],"['Midori Tanaka', 'Dhavee Morato']","['Masahiro Kitazaki', 'Yong-Ce Tu(Assistant)']",['Wataru Matsumi'],3.9,4,11.0,8020.0,9.2
1052,"['February 19, 2023']",['Akiko Inoue'],"['Yurino Doi', 'Erwin Sadia']",['Masahiro Shimanuki'],['Tasuku Shimaya'],3.4,5,11.0,4517.0,8.23
1053,"['February 26, 2023']",['Shinzō Fujita'],"['Tongnian Chen', 'Dino Santos']",['Shigefumi Shingaki'],['Katsumi Tokoro'],3.5,7,5.0,5341.0,8.21
1054,"['March 19, 2023']",['Jin Tanaka'],"['Toshinori Iino', 'Jun Golez']","['Keita Saitō', 'Toshio Deguchi']","['Yūji Tokuno', 'Yasunori Koyama']",3.3,7,12.0,4982.0,8.88
1055,"['March 26, 2023']",['Tomohiro Nakayama'],"['Midori Tanaka', 'Erwin Sadia']",['Kazuya Hisada'],['Hazuki Omoya'],3.4,5,11.0,4311.0,7.68
1056,"['April 2, 2023']",['Shōji Yonemura'],"['Nagisa Nishida', 'Dino Santos']","['Masahiro Kitazaki', 'Kimitaka Itō']",['Shō Matsui'],3.3,6,7.0,4992.0,8.8
1057,"['April 9, 2023']",['Ryo Yamazaki'],['Dhavee Morato'],['Kenji Yokoyama'],['Nanami Michibata'],3.2,10,11.0,4938.0,8.69
1058,"['April 16, 2023']",['Atsuhiro Tomioka'],['Tongnian Chen'],['Shūichi Itō'],['Shō Inuzuka'],3.1,8,3.0,4169.0,7.8
1059,"['April 23, 2023']",['Akiko Inoue'],"['Toshinori Iino', 'Dino Santos']",['Masayuki Takagi'],['Yusuke Suzuki'],3.4,6,11.0,4958.0,8.36
1060,"['April 30, 2023']",['Shinzō Fujita'],"['Yurino Doi', 'Erwin Sadia']","['Masahiro Shimanuki', 'Midori Matsuda']",['Tasuku Shimaya'],3.6,6,8.0,9207.0,9.2
1061,"['May 7, 2023']",['Jin Tanaka'],['Nagisa Nishida'],"['Shigefumi Shingaki', 'Yong-Ce Tu']",['Ryōta Nakamura'],3.5,6,3.0,34735.0,9.59
1062,"['May 21, 2023']",['Tomohiro Nakayama'],['Dhavee Morato'],"['Keita Saitō', 'Midori Matsuda', 'Katsumi Ishizuka']",['Ryōsuke Tanaka'],3.7,4,15.0,105637.0,9.69
1063,"['May 28, 2023']",['Shōji Yonemura'],"['Tongnian Chen', 'Jason dela Cruz']",['Toshio Deguchi'],['Masahiro Hosoda'],3.2,5,13.0,6305.0,8.28
1064,"['June 4, 2023']",['Ryo Yamazaki'],['Momoko Fujikura'],['Kazuya Hisada'],['Katsumi Tokoro'],2.7,8,15.0,6516.0,8.8
1065,"['June 11, 2023']",['Atsuhiro Tomioka'],"['Midori Tanaka', 'Elton Ongjoco']","['Shigefumi Shingaki', 'Kimitaka Itō']",['Hazuki Omoya'],3.2,7,15.0,6050.0,8.48
1066,"['June 25, 2023']",['Akiko Inoue'],['Nagisa Nishida'],"['Masahiro Kitazaki', 'Henry Thurlow(Assistant)', 'Kimitaka Itō(Assistant)']",['Henry Thurlow[note 1]'],3.2,5,16.0,19292.0,9.58
1067,"['July 2, 2023']",['Shinzō Fujita'],['Dhavee Morato'],['Kenji Yokoyama'],['Kenichi Takeshita'],3.5,3,13.0,12961.0,9.29
1068,"['July 9, 2023']",['Jin Tanaka'],['Momoko Fujikura'],"['Masahiro Shimanuki', 'Toshio Deguchi']",['Shō Matsui'],2.9,7,1.0,10795.0,8.91
1069,"['July 16, 2023']",['Tomohiro Nakayama'],['Tongnian Chen'],['Masayuki Takagi'],['Shō Inuzuka'],3.1,4,16.0,15338.0,9.29
1070,"['July 30, 2023']",['Ryo Yamazaki'],"['Midori Tanaka', 'Jason dela Cruz']",['Shūichi Itō'],['Yusuke Suzuki'],3.5,5,15.0,27626.0,9.31
1071,"['August 6, 2023']",['Atsuhiro Tomioka'],['Nagisa Nishida'],"['Midori Matsuda', 'Keita Saitō']",['Tatsuya Nagamine'],3.9,4,15.0,82131.0,9.18
1072,"['August 13, 2023']",['Akiko Inoue'],['Dhavee Morato'],"['Nobuyuki Iwai', 'Keisuke Mori', 'Kimitaka Itō', 'Shigefumi Shingaki', 'Yong-Ce Tu(Assistant)', 'Ryō Ōnishi(Assistant)', 'Bahi JD(Assistant)', 'Akihiro Ota(Assistant)', 'Masayuki Sato(Assistant)']",['Tasuku Shimaya'],3.5,4,17.0,36362.0,9.37
1073,"['August 20, 2023']",['Shinzō Fujita'],['Tongnian Chen'],['Mamoru Yokota'],['Katsumi Tokoro'],3.5,4,13.0,15440.0,7.89
1074,"['September 3, 2023']",['Jin Tanaka'],"['Yurino Doi', 'Uli Samañiego']","['Kazuya Hisada', 'Hone Hone', 'Shū Sugita']",['Nanami Michibata'],3.5,5,16.0,60381.0,9.48
1075,"['September 10, 2023']",['Tomohiro Nakayama'],['Momoko Fujikura'],"['Yong-Ce Tu', 'Masahiro Kitazaki']",['Yasunori Koyama'],3.5,5,15.0,19839.0,8.93
1076,"['September 17, 2023']",['Shōji Yonemura'],['Nagisa Nishida'],"['Yong-Ce Tu', 'Ziwei He']",['Satoshi Itō'],3.1,5,15.0,26688.0,9.46
1077,"['September 24, 2023']",['Ryo Yamazaki'],['Dhavee Morato'],"['Toshio Deguchi', 'Masahiro Shimanuki']",['Hazuki Omoya'],3.8,4,15.0,7419.0,8.68
1078,"['October 1, 2023']",['Atsuhiro Tomioka'],['Tongnian Chen'],['Kenji Yokoyama'],['Toshinori Fukuzawa'],3.2,7,15.0,5949.0,8.82
1079,"['October 15, 2023']",['Akiko Inoue'],['Dino Santos'],['Masayuki Takagi'],['Yusuke Suzuki'],3.3,5,15.0,5087.0,8.54
1080,"['October 22, 2023']",['Shinzō Fujita'],['Midori Tanaka'],"['Shūichi Itō', 'Toshio Deguchi', 'Katsumi Ishizuka(Assistant)', 'Kenji Yokoyama(Assistant)']",['Ryōta Nakamura'],3.5,4,14.0,6493.0,8.97
1081,"['October 29, 2023']",['Jin Tanaka'],['Momoko Fujikura'],['Shigefumi Shingaki'],['Shō Matsui'],3.6,6,18.0,7409.0,9.04
1082,"['November 5, 2023']",['Tomohiro Nakayama'],['Dhavee Morato'],"['Keita Saitō', 'Kimitaka Itō']",['Shō Inuzuka'],3.5,5,16.0,7121.0,8.5
1083,"['November 12, 2023']",['Shōji Yonemura'],['Tongnian Chen'],['Kazuya Hisada'],['Katsumi Tokoro'],3.3,8,15.0,4612.0,8.18
1084,"['November 19, 2023']",['Shōji Yonemura'],['Dino Santos'],['Masahiro Kitazaki'],['Kenichi Takeshita'],3.5,7,0.0,4429.0,8.11
1085,"['November 26, 2023']",['Ryo Yamazaki'],['Nagisa Nishida'],['Mamoru Yokota'],['Toshinori Fukuzawa'],3.4,7,15.0,4882.0,8.58
1086,"['December 3, 2023']",['Atsuhiro Tomioka'],['Momoko Fujikura'],['Masahiro Shimanuki'],['Tasuku Shimaya'],3.2,9,13.0,5883.0,9.12
1087,"['December 10, 2023']",['Akiko Inoue'],['Dhavee Morato'],"['Yong-Ce Tu', 'Toshio Deguchi']",['Hazuki Omoya'],3.2,7 (Tied with Crayon Shin,11.0,6522.0,9.25
1088,"['December 17, 2023']",['Shinzō Fujita'],['Tongnian Chen'],['Kenji Yokoyama'],['Tatsuya Nagamine'],3.2,8,10.0,7494.0,9.16
1089,"['January 7, 2024']",['Jin Tanaka'],"['Guo Wei Huang', 'Dino Santos']","['Ziwei He', 'Keisuke Mori', 'Shūichi Itō', 'Midori Matsuda']",['Nozomu Shishido'],3.3,8,8.0,37807.0,9.59
1090,"['January 14, 2024']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masayuki Takagi'],['Yusuke Suzuki'],3.7,8,11.0,6305.0,8.52
1091,"['January 21, 2024']",['Shōji Yonemura'],"['Midori Tanaka', 'Nagisa Nishida']","['Keita Saitō', 'Kimitaka Itō']",['Shō Matsui'],3.2,7 (Tied with Crayon Shin,13.0,5126.0,8.37
1092,"['January 28, 2024']",['Ryo Yamazaki'],['Dhavee Morato'],['Shigefumi Shingaki'],['Katsumi Tokoro'],3.5,5,8.0,5090.0,8.53
1093,"['February 11, 2024']",['Atsuhiro Tomioka'],['Tongnian Chen'],"['Kazuya Hisada', 'Katsumi Ishizuka']",['Shō Inuzuka'],2.9,7,18.0,19686.0,9.59
1094,"['February 18, 2024']",['Akiko Inoue'],['Dino Santos'],['Masahiro Kitazaki'],['Yasuhiro Tanabe'],3.1,10,11.0,4553.0,8.16
1095,"['February 25, 2024']",['Shinzō Fujita'],['Momoko Fujikura'],"['Toshio Deguchi', 'RA CRAFT', 'Grand Guerrilla']",['Eri Hyun'],3.0,8 (Tied with Let's Go! Anpanman) *,11.0,4398.0,8.17
1096,"['March 3, 2024']",['Jin Tanaka'],"['Natsuki Takeda', 'Nagisa Nishida']",['Masahiro Shimanuki'],['Tasuku Shimaya'],3.2,7,7.0,5414.0,8.96
1097,"['March 17, 2024']",['Tomohiro Nakayama'],['Dhavee Morato'],['Kenji Yokoyama'],['Hazuki Omoya'],3.1,6,12.0,4548.0,8.76
1098,"['March 24, 2024']",['Shōji Yonemura'],['Tongnian Chen'],['Shūichi Itō'],['Toshinori Fukuzawa'],3.1,5,13.0,3982.0,8.48
1099,"['March 31, 2024']",['Ryo Yamazaki'],['Dino Santos'],['Masayuki Takagi'],['Kenichi Takeshita'],2.9,5 (Tied with Doraemon) *,6.0,4293.0,8.61
1100,"['April 7, 2024']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Keita Saitō', 'Kimitaka Itō', 'Hiroyasu Oda', 'Shin Kashiwaguma(Assistant)', 'Akihiro Ota(Assistant)', 'Kaito Tomioka(Assistant)']",['Nozomu Shishido'],3.0,7,12.0,36805.0,9.68
1101,"['April 21, 2024']",['Akiko Inoue'],"['Nagisa Nishida', 'Natsuki Takeda']","['Yong-Ce Tu', 'Ziwei He', 'Masayuki Sato(Assistant)']",['Wataru Matsumi'],,,12.0,20072.0,9.56
1102,"['April 28, 2024']",['Shinzō Fujita'],['Dhavee Morato'],['Shigefumi Shingaki'],['Yusuke Suzuki'],2.6,7,10.0,3787.0,8.27
1103,"['May 5, 2024']",['Jin Tanaka'],['Jiao Mou'],['Kazuya Hisada'],['Katsumi Tokoro'],2.6,10,12.0,4192.0,8.57
1104,"['May 12, 2024']",['Tomohiro Nakayama'],['Dino Santos'],['Masahiro Kitazaki'],['Shō Matsui'],2.7,8 (Tied with Crayon Shin,9.0,4151.0,8.84
